LeftShoulder_Time,LeftShoulder_Abduction-Adduction,LeftShoulder_Internal-External Rotat,LeftShoulder_Flexion-Extension,RightKnee_Time,RightKnee_Abduction-Adduction,RightKnee_Internal-External Rotat,RightKnee_Flexion-Extension,RightHip_Time,RightHip_Abduction-Adduction,RightHip_Internal-External Rotat,RightHip_Flexion-Extension,LeftKnee_Time,LeftKnee_Abduction-Adduction,LeftKnee_Internal-External Rotat,LeftKnee_Flexion-Extension,LeftHip_Time,LeftHip_Abduction-Adduction,LeftHip_Internal-External Rotat,LeftHip_Flexion-Extension,LeftAnkle_Time,LeftAnkle_Abduction-Adduction,LeftAnkle_Internal-External Rotat,LeftAnkle_Flexion-Extension,Trunk2Ground_Time,Trunk2Ground_Abduction-Adduction,Trunk2Ground_Internal-External Rotat,Trunk2Ground_Flexion-Extension,Pelvic_Time,Pelvic_Abduction-Adduction,Pelvic_Internal-External Rotat,Pelvic_Flexion-Extension,RightShoulder_Time,RightShoulder_Abduction-Adduction,RightShoulder_Internal-External Rotat,RightShoulder_Flexion-Extension,RightAnkle_Time,RightAnkle_Abduction-Adduction,RightAnkle_Internal-External Rotat,RightAnkle_Flexion-Extension
79265,-2.636254704,10.16831646,3.297118777,79265,0.629427621,-14.26162904,0.425006614,79265,0.184470576,21.4655697,-0.624231903,79265,0.246723854,20.44765935,-0.225194315,79265,-0.749572665,-13.58015347,0.353596609,79265,0.623222407,-14.6497665,-0.345023461,79265,2.303786,-81.74668952,-90.76256581,79265,0.235150471,-15.33715162,2.61100269,79265,-0.050882872,-11.1518254,2.698200275,79265,0.425913485,12.35682966,0.253486552
79271,-2.578064979,10.1775297,3.297427033,79271,0.574565173,-14.23942107,0.423561694,79271,0.163092945,21.43866864,-0.620139163,79271,0.210792352,20.43056642,-0.264375536,79271,-0.754412447,-13.58429944,0.332714407,79271,0.689771774,-14.68465223,-0.328350248,79271,2.294997867,-81.75581535,-90.77126789,79271,0.24534707,-15.32804427,2.615108424,79271,-0.005233091,-11.14153085,2.695059185,79271,0.41249381,12.37718326,0.253660756
79277,-2.523039986,10.1867214,3.295772394,79277,0.552411173,-14.24677099,0.435030371,79277,0.174812985,21.43896463,-0.621629915,79277,0.171172328,20.41179218,-0.299476219,79277,-0.761983654,-13.58990717,0.313474154,79277,0.761328134,-14.72087199,-0.31300604,79277,2.285310744,-81.76456912,-90.77816579,79277,0.257120042,-15.31710449,2.619088412,79277,0.062253108,-11.11714933,2.693605923,79277,0.398394827,12.39688289,0.248858458
79283,-2.493037187,10.19583436,3.286460064,79283,0.53351076,-14.25700729,0.448320362,79283,0.18652384,21.43895397,-0.62377854,79283,0.135757858,20.39169813,-0.314043139,79283,-0.806414387,-13.61224523,0.292819275,79283,0.871232948,-14.77455778,-0.316016815,79283,2.275415467,-81.77537058,-90.78708245,79283,0.271261664,-15.3034986,2.622466751,79283,0.133515561,-11.09103079,2.690728912,79283,0.389621501,12.41982579,0.242582753
79289,-2.463743537,10.20561944,3.272704276,79289,0.507211977,-14.25921965,0.460167068,79289,0.200727636,21.43918718,-0.628064315,79289,0.119682635,20.38230324,-0.328585297,79289,-0.843654189,-13.62591043,0.279619653,79289,0.955977183,-14.81181397,-0.319146848,79289,2.26167385,-81.78611612,-90.79539631,79289,0.27364254,-15.29744822,2.621225633,79289,0.197493946,-11.07263707,2.677222634,79289,0.380480044,12.44242452,0.234106201
79295,-2.435995927,10.21584622,3.256839966,79295,0.496008476,-14.26888659,0.471944593,79295,0.221144573,21.4400903,-0.636975425,79295,0.111575845,20.37260186,-0.335357307,79295,-0.886519338,-13.63928232,0.274082967,79295,1.042538097,-14.84849357,-0.324824426,79295,2.244826718,-81.79685901,-90.80201472,79295,0.273415677,-15.2906883,2.615751081,79295,0.260014174,-11.05418388,2.659420639,79295,0.37364217,12.46727129,0.224621105
79301,-2.408317065,10.22598745,3.238918754,79301,0.48801678,-14.27903355,0.482522221,79301,0.24186544,21.44140957,-0.646604606,79301,0.074711943,20.33902745,-0.319451649,79301,-0.891773677,-13.62812357,0.283044864,79301,1.122703729,-14.88345998,-0.331145265,79301,2.224562899,-81.80591592,-90.80505039,79301,0.270580157,-15.28528193,2.606307056,79301,0.320031929,-11.03624698,2.637902944,79301,0.368683815,12.49165962,0.217091715
79307,-2.370481347,10.23433923,3.222420144,79307,0.482896148,-14.2891545,0.492426509,79307,0.262287314,21.44170039,-0.656156091,79307,0.114529255,20.34779093,-0.324259932,79307,-0.95447726,-13.64736447,0.29025868,79307,1.17465956,-14.90222068,-0.338572423,79307,2.199192551,-81.81026517,-90.79566874,79307,0.257244989,-15.28324376,2.588368311,79307,0.369090707,-11.02279146,2.607235743,79307,0.36701049,12.51568332,0.210717309
79313,-2.334868106,10.24381777,3.203967022,79313,0.471151804,-14.28986643,0.497579555,79313,0.280463223,21.44196474,-0.66394969,79313,0.16279815,20.35704429,-0.320442397,79313,-1.009671352,-13.66538772,0.300284674,79313,1.2125574,-14.91822825,-0.353937996,79313,2.17147587,-81.81545938,-90.78454877,79313,0.245136591,-15.28009955,2.566221902,79313,0.416203524,-11.00795886,2.572252379,79313,0.366807294,12.53710996,0.205882024
79319,-2.301283053,10.25429281,3.185474412,79319,0.462860341,-14.29172485,0.503965433,79319,0.305052473,21.44755302,-0.672156186,79319,0.233582348,20.36694009,-0.30239618,79319,-1.052645777,-13.67714669,0.315240103,79319,1.233865326,-14.93408213,-0.387971234,79319,2.143036319,-81.82173803,-90.77122107,79319,0.225189456,-15.27963594,2.541376413,79319,0.450746713,-10.99934425,2.531643287,79319,0.367686488,12.55810478,0.199387435
79325,-2.270897836,10.26782133,3.163084448,79325,0.46902021,-14.30165717,0.512854838,79325,0.326826789,21.45335827,-0.678918997,79325,0.290907019,20.36295002,-0.259520455,79325,-1.068838641,-13.67186881,0.339211251,79325,1.249747665,-14.94702692,-0.430510034,79325,2.113141292,-81.83110538,-90.75875688,79325,0.208557624,-15.27606194,2.513964272,79325,0.489659963,-10.98680165,2.4876189,79325,0.375973567,12.58008831,0.193908104
79331,-2.239102533,10.28257605,3.13939979,79331,0.45433579,-14.29149465,0.513109295,79331,0.284259445,21.41529395,-0.673808127,79331,0.377269202,20.38051317,-0.212829857,79331,-1.121277697,-13.68915103,0.359624958,79331,1.224760992,-14.92857387,-0.480709883,79331,2.08261189,-81.84165163,-90.74712649,79331,0.235081237,-15.24711427,2.489162129,79331,0.516081082,-10.98533057,2.439483268,79331,0.384936818,12.60135008,0.191434915
79337,-2.210280465,10.29704246,3.118492332,79337,0.466707425,-14.30269145,0.518090641,79337,0.235294833,21.37752764,-0.662111037,79337,0.455021235,20.39940895,-0.169319519,79337,-1.175339585,-13.70571326,0.379126469,79337,1.206744491,-14.90705399,-0.523521373,79337,2.05370449,-81.85222269,-90.73506463,79337,0.263357912,-15.21793142,2.464484962,79337,0.545530181,-10.98240805,2.39387806,79337,0.407322988,12.63093792,0.197622867
79343,-2.233522719,10.28089409,3.091466046,79343,0.478543633,-14.31752498,0.522674196,79343,0.189614805,21.3438995,-0.647634424,79343,0.458976412,20.37135422,-0.112909886,79343,-1.148579756,-13.67314852,0.409912262,79343,1.181547926,-14.88291055,-0.54817054,79343,2.028588367,-81.83366212,-90.69285468,79343,0.259847954,-15.21741571,2.438436124,79343,0.559898144,-10.99645555,2.352423158,79343,0.427725588,12.66066967,0.206987733
79349,-2.261949925,10.27983013,3.074003189,79349,0.482040487,-14.33186575,0.525178251,79349,0.139937257,21.31043942,-0.631626778,79349,0.477232244,20.36121669,-0.101545068,79349,-1.169115001,-13.67426968,0.419698756,79349,1.146582981,-14.85571308,-0.549314828,79349,2.008516899,-81.83560134,-90.67603981,79349,0.28468925,-15.19631245,2.420155909,79349,0.596596446,-10.98971185,2.320216421,79349,0.442586823,12.68928168,0.214757735
79355,-2.293847257,10.27698481,3.057897906,79355,0.465454458,-14.34149186,0.526419157,79355,0.086972848,21.27752291,-0.617082687,79355,0.48841107,20.35190773,-0.11705818,79355,-1.182009109,-13.67602404,0.416704852,79355,1.138064811,-14.84996938,-0.537080212,79355,1.991749572,-81.83629214,-90.65617296,79355,0.307752695,-15.1764417,2.40495613,79355,0.628939011,-10.98390556,2.29139783,79355,0.417147199,12.69578882,0.21412317
79361,-2.326298274,10.272065,3.043395009,79361,0.452294882,-14.35734605,0.528669052,79361,0.036023598,21.24794608,-0.603609071,79361,0.502958586,20.33846411,-0.151960063,79361,-1.190283395,-13.68174522,0.4016694,79361,1.10940361,-14.84930577,-0.520977189,79361,1.977893996,-81.83605077,-90.63426719,79361,0.334137642,-15.15441351,2.393221389,79361,0.63438003,-10.99419438,2.265911732,79361,0.389462664,12.70192229,0.213985491
79367,-2.36977542,10.25286568,3.026045274,79367,0.421456242,-14.36157889,0.527551506,79367,-0.013240956,21.21890621,-0.591136166,79367,0.463149097,20.29868103,-0.188662841,79367,-1.134689332,-13.66281294,0.373220081,79367,1.068814259,-14.85052768,-0.503910199,79367,1.966946722,-81.81989075,-90.5928838,79367,0.33952309,-15.14853817,2.381822693,79367,0.611192963,-11.02015567,2.240414085,79367,0.341131581,12.69244892,0.213283334
79373,-2.410975207,10.23262953,3.006494854,79373,0.399950656,-14.37128152,0.533853021,79373,-0.037737575,21.20181824,-0.579537049,79373,0.524430798,20.32683623,-0.277363898,79373,-1.049854771,-13.63842485,0.330382764,79373,0.893274607,-14.77696839,-0.489102517,79373,1.956611115,-81.8039081,-90.55120675,79373,0.328177954,-15.15000479,2.368165142,79373,0.601218051,-11.03416766,2.218332249,79373,0.297953109,12.68435885,0.209761395
79379,-2.447840841,10.21182544,2.990706738,79379,0.38695152,-14.3872859,0.547905943,79379,-0.059159979,21.18603342,-0.567464601,79379,0.560274062,20.35336604,-0.37067704,79379,-0.950581698,-13.61703363,0.278029009,79379,0.730257858,-14.70930776,-0.473127601,79379,1.950027571,-81.78799525,-90.51211922,79379,0.315956136,-15.1519068,2.358014568,79379,0.589068306,-11.04785541,2.197411015,79379,0.270721983,12.68572082,0.199510666
79385,-2.482472757,10.18465477,2.976325529,79385,0.374491851,-14.40185348,0.564697095,79385,-0.081869388,21.16736431,-0.556291996,79385,0.61241121,20.41091325,-0.492789531,79385,-0.880202452,-13.63138315,0.207799843,79385,0.575316926,-14.6461583,-0.451721983,79385,1.948827548,-81.76532787,-90.46770123,79385,0.294652935,-15.16016534,2.352173943,79385,0.582487409,-11.05813997,2.181833079,79385,0.250487195,12.68828327,0.184631642
79391,-2.515357951,10.16182369,2.963480659,79391,0.367022217,-14.41754063,0.582863584,79391,-0.098687106,21.14943214,-0.544997513,79391,0.582485554,20.41739129,-0.591980373,79391,-0.792419752,-13.63589751,0.135785337,79391,0.50208601,-14.62957261,-0.427313312,79391,1.948366935,-81.74814916,-90.4351959,79391,0.27863101,-15.16331238,2.346996623,79391,0.583538022,-11.0624163,2.168468368,79391,0.237741928,12.69107705,0.170256951
79397,-2.544816211,10.13854712,2.950457903,79397,0.399175562,-14.45373649,0.599937786,79397,-0.115392818,21.13270826,-0.53258269,79397,0.533693995,20.41647695,-0.682360823,79397,-0.711780725,-13.64368236,0.061145863,79397,0.441135969,-14.61389117,-0.407921947,79397,1.946213431,-81.73039932,-90.40446201,79397,0.262337449,-15.16709199,2.340334527,79397,0.583847008,-11.06661512,2.151611621,79397,0.280881179,12.72540298,0.171953839
79403,-2.572916046,10.11570833,2.935372032,79403,0.449333162,-14.50312869,0.613490299,79403,-0.126045239,21.12287518,-0.520975739,79403,0.438390262,20.3881184,-0.742639865,79403,-0.65418536,-13.65900585,-0.014964175,79403,0.448525702,-14.62897764,-0.399709775,79403,1.942863856,-81.71211275,-90.37354844,79403,0.252853232,-15.16657888,2.334423923,79403,0.508151166,-11.11918188,2.128868685,79403,0.327453168,12.76254959,0.178765071
79409,-2.615522204,10.08355049,2.914180861,79409,0.470312059,-14.53838338,0.615531223,79409,-0.136451052,21.11390912,-0.509410469,79409,0.380408638,20.37576672,-0.802464674,79409,-0.641691458,-13.693253,-0.09522088,79409,0.465825706,-14.64684486,-0.405345532,79409,1.934200456,-81.68454221,-90.33356696,79409,0.233086079,-15.17510032,2.323356699,79409,0.423654075,-11.1794569,2.103704794,79409,0.343557622,12.78377624,0.186399717
79415,-2.656304333,10.05215599,2.89069454,79415,0.476376054,-14.56970486,0.606734018,79415,-0.154393429,21.1011994,-0.497010084,79415,0.323034031,20.35352565,-0.844880086,79415,-0.633526039,-13.72770426,-0.17917121,79415,0.491113176,-14.6742093,-0.432466695,79415,1.924008046,-81.65677176,-90.29364615,79415,0.210099793,-15.18473742,2.311796877,79415,0.412405097,-11.1932619,2.084404953,79415,0.3540626,12.80552532,0.202864333
79421,-2.695329706,10.02642496,2.860647276,79421,0.489818578,-14.60819376,0.593927165,79421,-0.171247932,21.09016662,-0.481644435,79421,0.283650932,20.3315957,-0.871512709,79421,-0.634131811,-13.76256168,-0.267509502,79421,0.512749762,-14.70166456,-0.482291876,79421,1.907238215,-81.63337289,-90.25535802,79421,0.188893807,-15.19018117,2.293125752,79421,0.402303156,-11.20362796,2.061430112,79421,0.366689248,12.82970514,0.2286687
79427,-2.715993661,10.00479447,2.823075371,79427,0.503581869,-14.64593957,0.582407445,79427,-0.191832246,21.07585845,-0.460648101,79427,0.208066975,20.27695782,-0.89582064,79427,-0.606914778,-13.76431381,-0.374785486,79427,0.545063418,-14.72862399,-0.542117371,79427,1.887245049,-81.61103348,-90.21584014,79427,0.166849805,-15.19450283,2.271021386,79427,0.335236256,-11.24952173,2.033104651,79427,0.383849638,12.85727095,0.258923122
79433,-2.770030881,9.989354918,2.790868658,79433,0.517965141,-14.68693564,0.574848223,79433,-0.21205906,21.06233473,-0.435034605,79433,0.223548637,20.2720338,-0.921825318,79433,-0.657299522,-13.80020784,-0.470099343,79433,0.572926675,-14.74345582,-0.611760201,79433,1.865236424,-81.5969438,-90.18424428,79433,0.154352813,-15.19017275,2.247839913,79433,0.283731185,-11.2876553,2.003667613,79433,0.401108036,12.88744088,0.286124422
79439,-2.822537035,9.97635081,2.757876778,79439,0.518526122,-14.73160681,0.569268574,79439,-0.23081221,21.04958307,-0.404012456,79439,0.240527873,20.26896293,-0.952583628,79439,-0.717812115,-13.83488454,-0.565795109,79439,0.646202636,-14.77970476,-0.673515511,79439,1.84382622,-81.58433057,-90.1533544,79439,0.142769227,-15.18351624,2.225137104,79439,0.240145449,-11.32425774,1.975329717,79439,0.418695256,12.92994605,0.310380865
79445,-2.875826864,9.965055665,2.724694506,79445,0.524114736,-14.78860405,0.571836695,79445,-0.232415322,21.04948166,-0.36965275,79445,0.239733699,20.25549262,-1.002307713,79445,-0.780703194,-13.86561155,-0.663236196,79445,0.743128923,-14.82549405,-0.715096917,79445,1.823099474,-81.57239163,-90.12310159,79445,0.125940084,-15.1788809,2.202852085,79445,0.255284327,-11.3288677,1.947314966,79445,0.449060641,12.98467764,0.34237578
79451,-2.83620853,9.972354584,2.70041531,79451,0.51626019,-14.84169422,0.577888423,79451,-0.235786124,21.04967459,-0.333160998,79451,0.259127222,20.25566413,-1.074252252,79451,-0.865711292,-13.90838126,-0.764539584,79451,0.836750147,-14.86945521,-0.75135394,79451,1.803191302,-81.56678642,-90.10121191,79451,0.11820999,-15.16706032,2.184710006,79451,0.280001388,-11.32731307,1.918934153,79451,0.467892135,13.03551274,0.376847102
79457,-2.800683006,9.979645876,2.677479432,79457,0.48612745,-14.88125943,0.585421971,79457,-0.241004217,21.04122927,-0.292253573,79457,0.244543376,20.23376152,-1.1483501,79457,-0.933573724,-13.94207965,-0.864459267,79457,0.929280073,-14.91648554,-0.775883332,79457,1.783660262,-81.56146841,-90.07925074,79457,0.096142164,-15.16233864,2.166302341,79457,0.32619287,-11.31033542,1.894794714,79457,0.482044668,13.09068068,0.405029569
79463,-2.779656842,9.978601071,2.659465233,79463,0.433053784,-14.91312121,0.588233436,79463,-0.244859445,21.03241944,-0.253687724,79463,0.228424467,20.21053452,-1.236860107,79463,-0.998103941,-13.97424976,-0.964185366,79463,1.015556455,-14.96218074,-0.790364543,79463,1.770428431,-81.54875924,-90.04711075,79463,0.063380709,-15.16437199,2.15464202,79463,0.361959719,-11.30137158,1.875286521,79463,0.489121514,13.15105196,0.416058797
79469,-2.776900659,9.972826732,2.635929619,79469,0.392198101,-14.96216852,0.5989161,79469,-0.228281685,21.03578275,-0.218703829,79469,0.1934952,20.17796296,-1.332734971,79469,-1.037947028,-13.99795224,-1.066225239,79469,1.096608908,-15.00786929,-0.800482455,79469,1.757525666,-81.5352753,-90.01721336,79469,0.03104381,-15.16634459,2.144412276,79469,0.37476658,-11.31073222,1.856324055,79469,0.492064844,13.21406431,0.416432152
79475,-2.855376493,9.926266816,2.59554524,79475,0.353944237,-15.01384001,0.620709845,79475,-0.232599449,21.01797197,-0.184420885,79475,0.228101278,20.19002163,-1.474268791,79475,-1.081749711,-14.03946312,-1.181733997,79475,1.070500416,-15.00152704,-0.809480332,79475,1.742947362,-81.48889987,-89.94562472,79475,-0.019911977,-15.18133465,2.134558778,79475,0.346347708,-11.35290932,1.828440606,79475,0.493250249,13.28058723,0.410836246
79481,-2.928446255,9.877495884,2.554622263,79481,0.336655915,-15.08417387,0.67975023,79481,-0.231397489,20.99728862,-0.148559349,79481,0.249844121,20.19960069,-1.610624349,79481,-1.112542203,-14.08036473,-1.297010057,79481,1.035180018,-14.9866185,-0.819973359,79481,1.729120562,-81.44195951,-89.87836339,79481,-0.070162508,-15.19588241,2.12607744,79481,0.322864841,-11.39494144,1.800965959,79481,0.45178752,13.31917323,0.373699471
79487,-2.99462508,9.826822583,2.513370138,79487,0.313475718,-15.14930264,0.758417738,79487,-0.224040089,20.97270383,-0.109612691,79487,0.254113844,20.19963604,-1.742163996,79487,-1.130306281,-14.11689861,-1.413121618,79487,1.015279155,-14.97969983,-0.832752441,79487,1.714450508,-81.39482289,-89.81555812,79487,-0.124921805,-15.21357391,2.116745896,79487,0.312765173,-11.42989969,1.771871815,79487,0.408472156,13.35842935,0.315288038
79493,-3.021457742,9.807317214,2.481915539,79493,0.303525262,-15.22658882,0.857837513,79493,-0.217519955,20.94486985,-0.070125856,79493,0.251017496,20.19293693,-1.863158354,79493,-1.137661988,-14.14733134,-1.521198979,79493,0.995837327,-14.97274278,-0.847054277,79493,1.701836732,-81.3812883,-89.79985821,79493,-0.134583118,-15.19776081,2.117269045,79493,0.35112958,-11.42953916,1.750469023,79493,0.385012264,13.4128929,0.240382055
79499,-3.041526663,9.785640348,2.449359806,79499,0.282488804,-15.29395968,0.964025923,79499,-0.214107414,20.91121415,-0.032278048,79499,0.224628618,20.18109788,-1.987055656,79499,-1.134092527,-14.17317751,-1.627487219,79499,0.998508576,-14.97323743,-0.852304801,79499,1.690052173,-81.36694736,-89.78754731,79499,-0.150175376,-15.18681844,2.119589508,79499,0.387848418,-11.43135928,1.728997788,79499,0.366539512,13.46761946,0.158776033
79505,-3.057963546,9.76324232,2.414212846,79505,0.260008741,-15.35772208,1.072135123,79505,-0.213393972,20.87647105,0.000562498,79505,0.147807592,20.14672667,-2.115379997,79505,-1.08084139,-14.17784998,-1.745624306,79505,1.002632122,-14.97462106,-0.854761956,79505,1.678655814,-81.35226911,-89.7760981,79505,-0.16641069,-15.17676956,2.122667226,79505,0.425166476,-11.43108263,1.707602385,79505,0.402868505,13.55478487,0.078369434
79511,-3.044608084,9.74391085,2.372901588,79511,0.25502781,-15.42972444,1.177700309,79511,-0.201512999,20.84843708,0.025088284,79511,0.069104959,20.1120448,-2.251083277,79511,-1.024512762,-14.18319624,-1.865045559,79511,1.004979719,-14.97620441,-0.852601914,79511,1.665973993,-81.33818234,-89.76555225,79511,-0.183855313,-15.16543802,2.125713389,79511,0.471453734,-11.4217346,1.684882481,79511,0.454436501,13.64158916,0.006384133
79517,-3.039766813,9.732425652,2.3322969,79517,0.253784673,-15.50053824,1.271510044,79517,-0.200699605,20.81604707,0.041654017,79517,0.086611486,20.12719668,-2.417071225,79517,-1.02873657,-14.21840555,-1.982205368,79517,0.930871592,-14.93977773,-0.846082299,79517,1.65309774,-81.33397431,-89.76517242,79517,-0.18390196,-15.14020042,2.13325086,79517,0.527054814,-11.39943233,1.662116007,79517,0.484317983,13.71579036,-0.058360444
